"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0046683","response to organophosphorus","48/4770","128/18888",0.375,1.48490566037736,3.19963112217304,0.00141911866882116,0.0145667002320717,0.010924691734517,"KCNQ1/SREBF1/PTGS2/RAPGEF3/BCKDHB/SSH1/CRLS1/HCN2/EEF2K/AQP9/PIK3CG/AHR/P2RX1/COL1A1/RAPGEF2/PANX1/BIRC2/STAT1/IGFBP5/SDC1/PKD2/ITPR2/PCK1/IL1B/RAP1B/TRPM4/ASS1/INPP5K/RFC3/NT5E/FDX1/PNPT1/DUOX2/CRHBP/BRAF/FBP1/GPD1/PTAFR/P2RY1/P2RY6/RELA/TYMS/THBD/LPAR1/TRIM16/SLC26A6/PDXP/P2RY11",48
"GO:0007064","mitotic sister chromatid cohesion","16/4770","31/18888",0.516129032258065,2.04374112396024,3.38058167149514,0.00144869045161158,0.0148461421807779,0.0111342667994714,"PDS5B/STAG2/NAA10/MACROH2A1/CDC20/SLF2/NAA50/MAU2/DSCC1/ESCO1/POGZ/CDCA5/HDAC8/RAD21/CHTF8/BUB1",16
"GO:0006066","alcohol metabolic process","120/4770","373/18888",0.32171581769437,1.2739137032728,3.10570647970026,0.00145559547426938,0.0148927672877108,0.0111692345623975,"CYP51A1/ALDH3B1/MBTPS2/ACP3/ALG1/H6PD/LIMA1/MSMO1/AKR7A2/SPHK2/FECH/PLPP1/IDH3G/INPP5A/IP6K2/SREBF1/SCARB1/DHRS9/FGFR1/ACER3/MOXD1/NFE2L1/AKR1B1/SEC14L2/APOL1/ACO2/SPTLC2/ITPK1/ASAH1/ISYNA1/ABCA2/LIPA/GALK1/NFKB1/MVK/CYP27B1/ALDH2/HMGCR/FGF1/SCAP/GPD2/SNX17/HDLBP/PLEK/AKR1A1/DHDDS/GOT1/RDH10/CAT/MOGAT1/PCK1/INSIG2/BMP2/SRD5A3/CLN6/LDLR/APOC1/ACSS2/GCH1/PRKAA1/COQ3/IMPA1/CYP27A1/ALDH1B1/FDX1/ITPKA/CH25H/NAAA/SORD/MBTPS1/NPC1/ITPKB/PPIP5K2/EBP/QDPR/DAB2/BMP6/ACSS1/LDLRAP1/ALG8/ABCG1/LSS/CYP3A7/SGPP2/PMVK/GPER1/ABCA1/IDH3A/ACAA2/GPD1/CYP7A1/MECP2/PTAFR/P2RY1/P2RY6/DPAGT1/ALG14/ARV1/GK5/SPHK1/HSD11B2/PNPLA2/FKRP/IDH2/CLN8/TSKU/PGP/APOBR/PRKG1/CYP2R1/INSIG1/SHPK/GK/INPP5B/PLPP6/ALG3/DHFR/RDH14/CEBPA/NUDT3",120
"GO:0034620","cellular response to unfolded protein","36/4770","90/18888",0.4,1.58389937106918,3.22743519352786,0.00146190801215609,0.0149331895975169,0.0111995503694638,"RHBDD2/MBTPS2/EIF2AK2/ABCA7/ERLEC1/NCK2/TMED2/ERMP1/STUB1/TBL2/CREB3/TMEM33/CCND1/STC2/NFE2L2/HERPUD2/OPTN/TMTC4/ATF4/ABCB10/PARP16/MBTPS1/HSPD1/PIK3R1/PARP8/BAG3/BCL2L11/NCK1/PPP1R15B/PTPN2/BOK/ERN1/PTPN1/ERO1A/RACK1/PIGBOS1",36
"GO:0002824","positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","47/4770","125/18888",0.376,1.48886540880503,3.18747851863241,0.00148274537819543,0.0151216113327898,0.0113408623578445,"HFE/PVR/PTPRC/MSH2/TREM2/JAK2/IL12RB1/TNFSF13B/RIPK2/TGFB1/TYK2/NSD2/IL23A/IL12B/IL1R1/SLAMF1/CD274/SHLD2/IL1B/TRAF2/NECTIN2/KMT5C/RSAD2/IL6/BRD4/HSPD1/NFKBIZ/FBXO38/CD226/IL18/MR1/CD1A/CD1C/CD1E/NLRP3/B2M/NOD2/CLCF1/CARD9/ZP3/CD55/ADA/ARID5A/TAP2/MICA/CLEC6A/HLA-A",47
"GO:0051651","maintenance of location in cell","78/4770","228/18888",0.342105263157895,1.35465077788812,3.13160235839797,0.00149472588217737,0.0152077012897968,0.0114054278549547,"TMSB10/ASPM/SP100/SRI/PSEN1/PTPRC/TMED2/FTL/FKBP1A/MCOLN1/ITPR3/TSPO/PLCB4/HTR2A/CEMIP/NAGLU/PTPN6/PDE4D/SKP1/CCDC88A/PKD2/FKBP1B/SRGN/ITPR2/PLCG1/INSIG2/CCR7/SYNE1/DZIP1/HTR2B/KDELR2/TXN/TAF8/SORL1/PLCB2/CXCL9/PML/NOL3/S100A8/CALM2/CAMK2D/GSN/UBASH3B/CLIC2/MORC3/HK2/CALM3/CCR5/TPCN2/SELENON/S100A9/BDH2/GPER1/CDK5/FTH1/LETM1/CXCL10/CXCL11/PRKCE/CHD7/P2RY6/CCL19/MTLN/CD19/FKRP/SLC8A1/GP1BA/INSIG1/RYR1/GM2A/FLNA/GPAA1/ERO1A/UVRAG/ARL2/CHCHD10/LYN/MYZAP",78
"GO:0043038","amino acid activation","21/4770","45/18888",0.466666666666667,1.84788259958071,3.30994705062231,0.0014984023254062,0.0152077012897968,0.0114054278549547,"GATB/AARS1/SARS2/HARS2/TARS1/FARSB/DARS2/AARS2/LARS1/YARS1/CARS2/EPRS1/YARS2/WARS1/MARS1/QARS1/DALRD3/FARSA/IARS1/VARS1/MARS2",21
"GO:0097028","dendritic cell differentiation","21/4770","45/18888",0.466666666666667,1.84788259958071,3.30994705062231,0.0014984023254062,0.0152077012897968,0.0114054278549547,"FCGR2B/PSEN1/TREM2/RELB/LILRB1/ITGB8/FLT3/BATF3/CCR7/ZBTB46/LILRB2/NOTCH2/IRF4/BATF/AZI2/DCSTAMP/BATF2/CEBPB/CCL19/UBD/LYN",21
"GO:0098586","cellular response to virus","35/4770","87/18888",0.402298850574713,1.59300224101786,3.2224009515044,0.00150140920736859,0.0152137987471019,0.0114100008083595,"OAS1/JAK2/HIF1A/RIOK3/FMR1/TYK2/NFKB1/IFIH1/LGALS8/TRIM6/IRF3/IFI6/WDFY4/IL6/IFNAR1/TOMM70/IFNAR2/IFNGR2/RRP1B/ADAR/JAK1/NLRP3/ZC3H12A/TLR3/SMAD3/CXCL10/CCL19/MAPK11/IFNLR1/DDX3X/IRGM/IL10RB/MMP12/IKBKE/CCL5",35
"GO:0000075","cell cycle checkpoint signaling","67/4770","191/18888",0.350785340314136,1.38902169975962,3.1409327478889,0.00151750572311949,0.0153523018996553,0.0115138750023635,"MAD1L1/ZNF207/MBTPS2/USP28/UIMC1/CDC45/CDC6/MSH2/WAC/KLHL22/E2F1/RBBP8/FBXO31/NBN/DOT1L/CCND1/PRPF19/ANAPC15/CDKN1B/TTK/FBXO6/CDC20/SYF2/PROX1/CENPF/DUSP1/ZWINT/MAD2L1BP/PCID2/EIF2AK4/TTI2/STK33/CCNB1/TAOK3/MDM2/BRIP1/KNL1/PARP9/BRCA2/PML/TICRR/MBTPS1/NUF2/DTL/DYNC1LI1/PLK2/EME1/BUB1B/RPL26/DTX3L/MAD2L1/PLK1/CDT1/FEM1B/CRADD/BUB1/CDK1/SETMAR/TRIAP1/HINFP/PLK3/FOXO4/MUC1/BRCC3/GNB1L/TREX1/PRKDC",67
"GO:0030218","erythrocyte differentiation","50/4770","135/18888",0.37037037037037,1.46657349173072,3.16231886704898,0.00156337718516714,0.0157504507960199,0.0118124775607963,"CFLAR/SLC25A5/KMT2E/ARID4A/KCNQ1/FECH/CHMP5/HDAC6/JAK2/HSCB/BRD1/HIF1A/ACIN1/ERCC2/SLC1A5/CDK6/SLC11A2/SH2B3/VEGFA/STAT1/EPAS1/FOXO3/INHBA/FAM210B/THRA/KLF2/RAC2/ETS1/ACVR1B/ABCB10/TMOD3/ARNT/LYAR/NCAPG2/MFHAS1/CEBPG/HEATR3/ADAR/RACGAP1/CASP3/B2M/NEMP1/STAT3/BPGM/STAT5B/PTPN2/ISG15/L3MBTL3/PRKDC/LYN",50
"GO:0032620","interleukin-17 production","22/4770","48/18888",0.458333333333333,1.81488469601677,3.28571902140513,0.00156433387630879,0.0157504507960199,0.0118124775607963,"ARG2/JAK2/OSM/SLC7A5/TGFB1/TYK2/VSIR/CCL1/IL23A/IL12B/LY9/RFTN1/IL6/IL18/SLAMF6/IL15/PHB1/NOD2/MYD88/SPHK1/CARD9/ARID5A",22
"GO:0032660","regulation of interleukin-17 production","22/4770","48/18888",0.458333333333333,1.81488469601677,3.28571902140513,0.00156433387630879,0.0157504507960199,0.0118124775607963,"ARG2/JAK2/OSM/SLC7A5/TGFB1/TYK2/VSIR/CCL1/IL23A/IL12B/LY9/RFTN1/IL6/IL18/SLAMF6/IL15/PHB1/NOD2/MYD88/SPHK1/CARD9/ARID5A",22
"GO:0048511","rhythmic process","98/4770","297/18888",0.32996632996633,1.30658365626919,3.0954938061971,0.00157348577919827,0.0157984880837484,0.0118485044269936,"CREBBP/FBXL3/BMAL2/USP2/ADRB1/PER3/NGFR/RORA/SREBF1/KDM5A/CA12/NFKB2/CREM/SRRD/EP300/PRMT5/CSNK2A1/RELB/RETN/DBP/NAMPT/EZH2/AHR/NAGLU/FBXW7/MDK/FXR1/KDM5B/PROX1/KMT2A/CREB1/FOXO3/EGR1/CRY2/INHBA/TWIST1/BHLHE41/TNFAIP6/EREG/KDM5C/PRKCG/ADORA2A/ATF4/ASS1/TOP2A/PPARG/PRKAA1/MYBBP1A/BHLHE40/PML/ZFHX3/CSNK1D/TNFRSF11A/SIK1/DTL/SLIT2/FBXL17/HOMER1/SUV39H2/KLF10/DYRK1A/AGRP/ADORA1/CASP3/ADCY1/CDK5/NFIL3/GPR176/SGPL1/SCN11A/ATF5/SIN3A/CDK1/PTEN/PPP1CA/KDM2A/STAT5B/CDK5R1/TYMS/KCNA2/IMPDH2/MAGED1/NRIP1/GPR157/SIAH2/BTBD9/SLIT3/PRKG1/ZP3/ATG7/GRIN3A/CIPC/OPN3/RACK1/LGR4/PPP1CB/SLC26A6/PRKDC",98
"GO:0051304","chromosome separation","33/4770","81/18888",0.407407407407407,1.6132308409038,3.21485083149146,0.00157410208647185,0.0157984880837484,0.0118485044269936,"MAD1L1/ZNF207/NCAPH2/KLHL22/CSNK2A1/PPP2R1A/NCAPG/ANAPC15/TTK/CDC20/CENPF/DUSP1/NCAPH/ZWINT/MAD2L1BP/PCID2/DLGAP5/CCNB1/SMC2/KNL1/NUF2/DYNC1LI1/NCAPG2/BUB1B/M1AP/SMARCAD1/MAD2L1/RAD21/PLK1/BUB1/UBE2C/PLSCR1/ANAPC7",33
"GO:0050772","positive regulation of axonogenesis","32/4770","78/18888",0.41025641025641,1.62451217545557,3.21253526864652,0.0016061607348746,0.0160692315294495,0.0120515558138076,"RUFY3/NTN1/MAP3K13/NIN/METRN/LIMK1/CXCL12/VEGFA/SEMA5A/PLXNA1/SKIL/CRABP2/SLIT2/TIAM2/ZFYVE27/TIAM1/BRAF/PLXNB1/ROBO1/LPAR3/AMIGO1/IST1/TRAK1/EFNA5/SHTN1/TRPV2/SEMA4D/SMURF1/BMPR2/PLXNA4/CYFIP1/NEFL",32
"GO:2000514","regulation of CD4-positive, alpha-beta T cell activation","32/4770","78/18888",0.41025641025641,1.62451217545557,3.21253526864652,0.0016061607348746,0.0160692315294495,0.0120515558138076,"RUNX3/RC3H2/IL4R/ARG2/IL12RB1/RIPK2/JAK3/SHB/VSIR/IL23A/IL12B/CD86/CD274/CD80/IL2RA/ANXA1/HLX/IRF4/BRD4/NFKBIZ/IL18/SH3RF1/BATF/RUNX1/NLRP3/ZC3H12A/JUNB/CCL19/ASCL2/SOCS1/CD55/IL27",32
"GO:1901617","organic hydroxy compound biosynthetic process","84/4770","249/18888",0.337349397590361,1.33581874668485,3.10061180886226,0.00160996640010951,0.016081860265233,0.0120610270765667,"CYP51A1/MBTPS2/CTNS/H6PD/MSMO1/SPHK2/IP6K2/OSBPL3/SREBF1/ACER3/MOXD1/HSD3B7/DDT/SEC14L2/SPTLC2/ASAH1/ISYNA1/ABCA2/LIPA/PNPO/NFKB1/RAPGEF2/MVK/CYP27B1/ALDH2/HMGCR/FGF1/WNT5A/SCAP/PLEK/SCP2/ABCD3/DHDDS/PROX1/OSBPL9/CREB1/GOT1/RAB38/SNAI1/PCK1/INSIG2/BMP2/SRD5A3/GCH1/PRKAA1/KL/IMPA1/ERG28/CYP27A1/ITPKA/CH25H/MBTPS1/ITPKB/PPIP5K2/EBP/SLC7A11/QDPR/DAB2/BMP6/NR4A2/APPL1/ABCG1/PDXK/LSS/PMVK/GPER1/ACAA2/CYP7A1/ACOX2/PTAFR/ZEB2/P2RY1/P2RY6/ARV1/SPHK1/GATD1/PGP/PRKG1/CYP2R1/INSIG1/OPN3/PLPP6/DHFR/MC1R",84
"GO:0006099","tricarboxylic acid cycle","17/4770","34/18888",0.5,1.97987421383648,3.32400851066301,0.0016318810453472,0.0162238739775634,0.0121675341100449,"MDH1/CS/IDH3G/FH/ACO2/NNT/SDHB/NDP/PDHA1/SUCLA2/SDHC/MDH2/DLAT/SUCLG1/IDH3A/IDH2/SDHD",17
"GO:0090022","regulation of neutrophil chemotaxis","17/4770","34/18888",0.5,1.97987421383648,3.32400851066301,0.0016318810453472,0.0162238739775634,0.0121675341100449,"EDN1/MDK/IL23A/RIPOR2/TNFAIP6/CCR7/RAC2/LBP/MOSPD2/RAC1/SLIT2/MCU/JAM3/NOD2/CXCL8/C3AR1/CCL19",17
"GO:1903725","regulation of phospholipid metabolic process","17/4770","34/18888",0.5,1.97987421383648,3.32400851066301,0.0016318810453472,0.0162238739775634,0.0121675341100449,"MTMR1/SCARB1/MTMR2/PDGFB/MTMR3/TAFAZZIN/HTR2A/FABP3/RAB38/LDLR/APOC1/SLC27A1/HTR2B/PRKCD/ABCA3/MFSD2A/APOC2",17
"GO:0007623","circadian rhythm","71/4770","205/18888",0.346341463414634,1.37142506519405,3.1079850620887,0.00164788560826008,0.0163572695463556,0.0122675777331433,"FBXL3/BMAL2/USP2/ADRB1/PER3/NGFR/RORA/SREBF1/KDM5A/SRRD/EP300/PRMT5/RELB/NAMPT/EZH2/AHR/NAGLU/FBXW7/FXR1/PROX1/KMT2A/CREB1/EGR1/CRY2/BHLHE41/PRKCG/ADORA2A/ATF4/ASS1/TOP2A/PPARG/PRKAA1/MYBBP1A/BHLHE40/PML/ZFHX3/CSNK1D/TNFRSF11A/SIK1/FBXL17/HOMER1/SUV39H2/KLF10/DYRK1A/AGRP/ADORA1/ADCY1/NFIL3/GPR176/SCN11A/ATF5/SIN3A/CDK1/PTEN/PPP1CA/KDM2A/TYMS/KCNA2/IMPDH2/MAGED1/NRIP1/GPR157/SIAH2/BTBD9/PRKG1/ATG7/CIPC/OPN3/LGR4/PPP1CB/PRKDC",71
"GO:0009743","response to carbohydrate","81/4770","239/18888",0.338912133891213,1.34200678929502,3.09285809496707,0.00166387029922005,0.01646683816283,0.012349751687415,"GCLC/SARM1/NADK/EXTL3/GCLM/CALCRL/EIF2B3/RPS6KA2/SREBF1/PTGS2/SRI/RASAL2/ICAM1/TREM2/PNPLA3/TXN2/HIF1A/STX4/SLC39A14/TWNK/RPS6KB1/NAGLU/COL1A1/CDKN1B/ACVR2B/IL1A/FOXO3/FKBP1B/GPAM/ENY2/EGR1/CAT/GJB6/ACVR1C/PFKFB2/PCK1/SOX4/IL1B/TRPM4/RAF1/PRKAA1/ZBED3/GLUL/THBS1/KHK/SLC12A6/SMAD4/MPC2/ILDR2/TCF7L2/ADCY8/TIAM1/MAPK13/NCF1/ACE/NDUFAF2/CASP3/GPER1/FBP1/PRKCB/SMAD3/CDT1/CYP7A1/SIN3A/PRKCE/LPL/ERN1/GJD3/EFNA5/RAB11B/PIM3/RACK1/VAMP2/SLC26A6/GPX1/NME2/LYN/ZBED6/TXNIP/PDE8B/SOD2",81
"GO:0050764","regulation of phagocytosis","39/4770","100/18888",0.39,1.54430188679245,3.17214955814977,0.00166413246655833,0.01646683816283,0.012349751687415,"FGR/SYT7/STAP1/CNN2/ABCA7/FCGR2B/SCARB1/PTPRC/TREM2/IL2RB/HCK/PYCARD/CCL2/PRKCG/CFP/SYT11/IL15RA/CD36/APPL2/TLR2/ITGAV/FCGR2A/ATG3/LYAR/PTPRJ/APPL1/FCER1G/IL15/SYK/C2/NOD2/FPR2/SPHK1/PLSCR1/MYO18A/CD47/SIRPA/RACK1/C4B",39
"GO:0070542","response to fatty acid","25/4770","57/18888",0.43859649122807,1.73673176652323,3.23790590114831,0.00167653960765067,0.0165636874049612,0.0124223864020827,"PPP5C/SMARCD1/PDK3/SREBF1/PTGS2/EDN1/SCD/HES1/FOXO3/CAT/FFAR2/LDLR/ASS1/CD36/CDK4/TLR2/ILDR1/FOXO1/ACSL1/ZC3H12A/IRS1/PTAFR/LPL/FFAR3/NME2",25
"GO:0044827","modulation by host of viral genome replication","14/4770","26/18888",0.538461538461538,2.13217223028544,3.35783532005513,0.00168693436054586,0.0166299455078378,0.0124720784625568,"CCNK/APOBEC3H/FMR1/CCL8/EIF2AK4/DDX56/STOM/SMC6/ZC3H12A/ZFYVE1/IFI27/TMEM41B/PHB1/ZBED1",14
"GO:0070372","regulation of ERK1 and ERK2 cascade","101/4770","308/18888",0.327922077922078,1.2984889324512,3.06997491655356,0.00168850624957012,0.0166299455078378,0.0124720784625568,"CFLAR/MARCO/CD44/MFAP3/ABCA7/PTPRC/ICAM1/SEMA6A/TREM2/DDT/PDGFB/PRMT5/HTR2A/CCL17/PYCARD/RIPK2/VRK3/PRKD2/TGFB1/NOD1/CCL7/CCL2/CCL8/CCL1/FBXW7/RAPGEF2/PTPN6/HMGCR/FGF1/PDGFRB/IL1A/CCL20/SLAMF1/GBP1/ITGB1BP1/DUSP4/INHBA/BTN2A2/IL1B/BMP2/CCR7/RRAS/RAP1B/KDR/CHRNA10/AKAP12/EPHB2/NOTCH2/HAVCR2/CD36/HTR2B/SPRY2/GPNMB/SMAD4/DUSP10/ACKR3/TNIP1/MFHAS1/APIP/DAB2/CNKSR3/PRKCA/EPHB1/TIAM1/BRAF/CCR1/GPER1/SYK/WNK2/SPRED1/DENND2B/PHB1/NOD2/PSCA/GPR183/P2RY1/FPR2/P2RY6/RASGRP1/CCL19/HRAS/CHRNA7/PTPN2/TBC1D10C/CCL13/TNFAIP8L3/CIB1/FFAR4/ZDHHC17/CARD9/SPRED3/PTPN1/NF1/SIRPA/SYNJ2BP/LYN/CCL5/CCL23/CCL4/CCL15/PDE8B",101
"GO:0050769","positive regulation of neurogenesis","83/4770","246/18888",0.33739837398374,1.33601268088153,3.08340846459419,0.00170113779098658,0.0167282958824388,0.012545838992215,"RUFY3/PRKCH/VCAN/CAMK2B/NTN1/SPEN/ASPM/MAP3K13/TP73/RAB21/HDAC6/TSPO/PRMT5/NIN/HIF1A/FMR1/SLC7A5/METRN/EEF2K/NUMBL/TGFB1/MAG/LIMK1/CXCL12/MDK/CUX2/VEGFA/MAN2A1/SEMA5A/HES1/FXR1/PLXNA1/TRIM32/EGR2/MYRF/IL1B/BMP2/SMO/FXR2/EPHB2/NUMB/IL6ST/IL6/SKIL/BIN1/TLR2/ITPKA/HAPLN3/CRABP2/SLIT2/TIAM2/ZFYVE27/TIAM1/NPTN/BRAF/ACE/TBC1D24/PLXNB1/GPER1/SPINT1/CTNNB1/MECP2/ROBO1/LPAR3/RELA/FBXW8/CLCF1/BAIAP2/AMIGO1/IST1/TRAK1/EFNA5/SHTN1/TRPV2/SEMA4D/SMURF1/BMPR2/OLIG2/PLXNA4/LYN/CUX1/CYFIP1/NEFL",83
"GO:0050868","negative regulation of T cell activation","48/4770","129/18888",0.372093023255814,1.47339476378529,3.13593862455024,0.00171434854841128,0.0168320277509387,0.0126236355191122,"MAD1L1/HFE/RUNX3/RC3H2/TSPAN32/IL4R/ARG2/LAG3/IL4I1/LILRB1/JAK3/VSIR/CRTAM/MDK/PTPN6/RIPOR2/DUSP22/CD86/CD274/CD80/BTN2A2/IRF1/ADORA2A/LILRB2/IDO1/LGALS3/IL2RA/ANXA1/HAVCR2/DTX1/GPNMB/MARCHF7/HLX/LRRC32/ILDR2/ZC3H8/TNFRSF21/RUNX1/ZC3H12A/CASP3/PRDX2/CEBPB/PTPN2/ASCL2/SOCS1/PELI1/SPN/PDCD1LG2",48
"GO:0000463","maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","10/4770","16/18888",0.625,2.4748427672956,3.4304480039791,0.0017796027736371,0.0173478858859765,0.0130105173121227,"PES1/GTPBP4/ZNHIT6/RPL35/WDR12/URB1/RPL7/NIFK/RPF2/BOP1",10
"GO:0001767","establishment of lymphocyte polarity","10/4770","16/18888",0.625,2.4748427672956,3.4304480039791,0.0017796027736371,0.0173478858859765,0.0130105173121227,"TRAF3IP2/DOCK8/CRTAM/RIPOR2/CCR7/FLOT2/ABL2/SNX27/GSN/CCL19",10
"GO:0031649","heat generation","10/4770","16/18888",0.625,2.4748427672956,3.4304480039791,0.0017796027736371,0.0173478858859765,0.0130105173121227,"ADRB1/PTGS2/ARRDC3/IL1A/IL1B/TNFRSF11A/PTGES/ADRB2/ABAT/ADRB3",10
"GO:0035729","cellular response to hepatocyte growth factor stimulus","10/4770","16/18888",0.625,2.4748427672956,3.4304480039791,0.0017796027736371,0.0173478858859765,0.0130105173121227,"GCLC/HGF/GCLM/BCAR1/LGMN/CREB1/VIL1/APPL2/APPL1/RELA",10
"GO:0043648","dicarboxylic acid metabolic process","37/4770","94/18888",0.393617021276596,1.55862438110531,3.15593676661601,0.00178107241770021,0.0173478858859765,0.0130105173121227,"GCLC/MDH1/GCLM/ALDH18A1/MTHFD2/SLC46A1/FH/MTHFD1/QPRT/PHYH/ALDH5A1/GLS/KYNU/GOT1/MTHFD1L/PCK1/GOT2/ASL/GAD1/ASS1/GLUL/SUCLA2/FPGS/GRHPR/ATIC/MDH2/SLC7A11/ME3/NAGS/HAAO/SLC25A32/SLC19A1/ACOT4/IDH2/ADSS1/SDHAF3/DHFR",37
"GO:0009266","response to temperature stimulus","61/4770","172/18888",0.354651162790698,1.40432938423285,3.09632900091968,0.00178353932646384,0.0173478858859765,0.0130105173121227,"GCLC/CREBBP/GLRX2/ADRB1/ALDH18A1/NGFR/EIF2B3/PTGS2/LXN/WDR47/DNAJA1/HDAC6/HSP90AB1/EP300/NFKBIA/ZNF516/HTR2A/STUB1/DNAJA3/TFEC/DNAJB6/HSPB1/CXCL12/LIPA/FGF1/IL1A/HTRA2/ACADM/LRP11/THRA/HSPA2/EIF2AK4/PRKAA1/HTR2B/APPL2/GMPR/THBS1/HSPD1/PLAC8/FOXO1/BAG3/EPHB1/ACOT11/DNAJB4/IER5/ADORA1/SLU7/PSIP1/DNAJC7/SCN11A/CXCL10/ADRB2/RNF34/HSPA6/IRAK1/TRPV2/ADRB3/NF1/ERO1A/MICA/LYN",61
"GO:0051084","'de novo' post-translational protein folding","18/4770","37/18888",0.486486486486487,1.92636409994901,3.27845685309386,0.00178883782977332,0.0173478858859765,0.0130105173121227,"HSPA8/HSPE1/HSPH1/HSPA2/SDF2/TOR1B/TOR1A/DNAJB12/HSPA13/DNAJB4/CHCHD4/CCT2/DNAJC7/DNAJC18/HSPA6/GAK/ERO1A/HSPA7",18
"GO:0070229","negative regulation of lymphocyte apoptotic process","18/4770","37/18888",0.486486486486487,1.92636409994901,3.27845685309386,0.00178883782977332,0.0173478858859765,0.0130105173121227,"ST3GAL1/BCL3/ARG2/HIF1A/JAK3/DOCK8/FOXP1/SLC46A2/GPAM/IDO1/TSC22D3/RAG1/IL7R/PTCRA/NOC2L/ADA/SLC39A10/CCL5",18
"GO:0051453","regulation of intracellular pH","36/4770","91/18888",0.395604395604396,1.56649388347502,3.14865981467209,0.00183891576634664,0.0178062241816383,0.013354260542261,"ATP6V0A1/SLC4A8/SLC9A7/SLC9A3/ATP6V1D/TM9SF4/CLN5/DMXL2/CA2/TCIRG1/ATP5F1B/ATP6V0E1/SLC9A2/TMEM9/TASL/RAB38/ATP6V1F/CLN6/TMEM165/SLC9A5/CCDC115/CREG1/ATP6V0D2/ATP6V0D1/TPCN2/CLIC4/SPNS1/ATP6V0E2/RAB39A/SLC9A9/ATP6AP2/ATP6V0C/CLN3/LRRK2/SLC9A8/SLC26A6",36
"GO:0002064","epithelial cell development","74/4770","216/18888",0.342592592592593,1.35658047985092,3.06367795939175,0.00186014554670088,0.0179842512106875,0.0134877767389143,"ARID4A/ARID4B/PRDM1/TNFRSF1A/ROCK1/FOSL2/TIGAR/RAPGEF3/RFX3/AKR1B1/B4GALT1/ADD1/ICAM1/IFT74/PDGFB/HIF1A/PPP1R16B/TJP1/CDK6/MET/C1GALT1/RAPGEF2/VEGFA/PDE4D/WNT5A/IL1A/TFCP2L1/PROC/SDC1/EPAS1/PROX1/TJP2/RAP2C/IL1B/BFSP1/RAP1B/KDR/ATF4/PODXL/SMO/AFDN/GSTM3/NOTCH2/IL6ST/GDF11/CCM2/VEZF1/TMOD1/YAP1/RDX/ADAMTSL4/RAB13/ST14/RILPL2/BMP6/MYO1E/GPAT4/SPINT2/FEM1B/CLIC4/FASN/MYD88/HPSE/HEG1/TYMS/PLEC/CDH5/MYADM/RILPL1/FLNA/DLL1/SIPA1/GPX1/CEBPA",74
"GO:0046718","symbiont entry into host cell","56/4770","156/18888",0.358974358974359,1.42144815352363,3.07233431078469,0.00196497512016174,0.0189687598240957,0.0142261356630432,"PVR/SCARB1/EPS15/SIGLEC1/ICAM1/CD209/HTR2A/VPS18/SLC1A5/TRIM38/CD86/TRIM62/SLAMF1/TRIM25/TRIM6/CD80/WWP1/ILF3/LDLR/NECTIN2/TRIM21/TRIM5/TRIM22/CTSL/CH25H/ITGAV/SLC7A1/NPC1/IFITM3/XPR1/AGTR1/DYNLT1/GSN/TRIM11/CXADR/CCR5/LY6E/ITGA5/TPCN2/ANPEP/PHB1/SLC3A2/RPSA/CDK1/NECTIN3/IFITM2/IFITM1/TPCN1/TNFRSF4/PLSCR1/CD55/UVRAG/JPT2/CLDN9/TRIM34/MRC1",56
"GO:0019218","regulation of steroid metabolic process","40/4770","104/18888",0.384615384615385,1.5229801644896,3.10857920962515,0.00198217681392324,0.0191056463329827,0.0143287974113033,"MBTPS2/H6PD/GAL/RORA/SREBF1/SEC14L2/TSPO/STUB1/ASAH1/ABCA2/NFKB1/CYP27B1/FGF1/NR3C1/SCAP/IL1A/PROX1/CREB1/EGR1/SNAI1/INSIG2/PANK2/BMP2/LDLR/PRKAA1/CH25H/ARMC5/MBTPS1/ADM/DAB2/BMP6/LDLRAP1/ABCG1/ATP1A1/CYP7A1/ARV1/STAT5B/PRKG1/INSIG1/PDE8B",40
